Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Banana Saba,Region VIII,Samar,0806000000,97750.5,101259.79,119543.81,133979.34,135586.98,132436.62,42737.15
Banana Saba,Region VIII,Southern Leyte,0806400000,36868.05,36273.32,21678.12,23976.45,24022.01,23331.26,3475.3
Banana Saba,Region IX,Sulu,0906600000,0,0,0,0,0,0,1823.43
Banana Saba,Region IX,Zamboanga del Norte,0907200000,41111.37,42453.07,42479.22,43292.16,41122.61,43105.01,4754.24
Banana Saba,Region IX,Zamboanga del Sur,0907300000,38555.87,41082.55,43530.89,86240.36,83141.49,45545.52,6707.6
Banana Saba,Region IX,Zamboanga Sibugay,0908300000,12595.08,12620.39,12832.46,12832.84,12598.14,13098.16,3395.78
Banana Saba,Region IX,City of Zamboanga,0907400000,38406.38,40052.94,41134.13,0,0,40531.28,15028.59
Banana Saba,Region X,Bukidnon,1001300000,24957.68,28026.68,27455.08,25614.1,25131.28,27371.1,6190.76
Banana Saba,Region X,Camiguin,1001800000,3147.88,3523.59,2815.38,4438.8,3165.36,5106.93,479.95
Banana Saba,Region X,Lanao del Norte,1003500000,155875,155901,156190,156912,157034,156980,52188.32
Banana Saba,Region X,Misamis Occidental,1004200000,52232.12,52535.1,52655.9,52306.13,53933.48,55714.85,3874.94
Banana Saba,Region X,Misamis Oriental,1004300000,76155.2,78200,95471.29,102994.08,96498.43,100362.17,37403.9
Banana Saba,Region XI,Davao de Oro,1108200000,99732.71,100045.63,90531.21,88604.47,84773.41,83551.16,15530.78
Banana Saba,Region XI,Davao del Norte,1102300000,48128.62,49772.4,51402,51935.79,52643.26,52824.4,10749.15
Banana Saba,Region XI,Davao del Sur,1102400000,147029.74,157089.02,158792.89,184645.03,181232.97,166549.1,28112.87
Banana Saba,Region XI,Davao Occidental,1108600000,124174.39,123636.56,125891.04,125555.12,124596.19,127903.55,23333.13
Banana Saba,Region XI,Davao Oriental,1102500000,78115.99,78015.05,77883.22,76689.21,72668.84,74784.56,13414.4
Banana Saba,Region XI,City of Davao,1130700000,23748.18,24585.42,25259.06,0,0,14549.83,2798.96
