Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Pineapple,Region X,Bukidnon,1001300000,1471924.97,1603009.96,1650646.43,1694984.58,1696368.94,1658677.03,365190.83
Pineapple,Region X,Camiguin,1001800000,2.58,3.04,3.93,6.24,10.05,12.03,0.66
Pineapple,Region X,Lanao del Norte,1003500000,813.5,802,783,760,742,729.5,170
Pineapple,Region X,Misamis Occidental,1004200000,22.8,25.44,30.06,37.2,37.66,39.02,2.09
Pineapple,Region X,Misamis Oriental,1004300000,68878.71,64004.25,74564.59,74624.04,71152.19,71512.22,10695.41
Pineapple,Region XI,Davao de Oro,1108200000,93.24,90.03,84.58,77.5,63.93,64.46,9.39
Pineapple,Region XI,Davao del Norte,1102300000,179.85,181.26,181.35,175.55,170.87,168.68,18.53
Pineapple,Region XI,Davao del Sur,1102400000,23.24,23.91,24.47,26996.27,27124.49,7630.64,4.37
Pineapple,Region XI,Davao Occidental,1108600000,7.27,7.19,7.06,6.79,6.67,6.49,1.89
Pineapple,Region XI,Davao Oriental,1102500000,167.11,161.89,155.67,151.2,145.7,147.2,28.32
Pineapple,Region XI,City of Davao,1130700000,27147.47,27410.18,26959.9,0,0,19554.23,7615.16
Pineapple,Region XII,Cotabato,1204700000,9630.29,8156.19,370.53,346.07,315.47,294.53,105.17
Pineapple,Region XII,Sarangani,1208000000,15445,14765,15475.19,16017,15710,14523.77,2723.33
Pineapple,Region XII,Sultan Kudarat,1206500000,7941.93,3912.16,303.08,700,2314,1972,624.38
Pineapple,Region XII,South Cotabato,1206300000,782935.1,792416.62,795902.03,790004.2,784506.99,779959.74,203963
Pineapple,Region XIII,Agusan del Norte,1600200000,1757,1790.67,1853.55,1825.08,1646.81,1706.93,118.46
Pineapple,Region XIII,Agusan del Sur,1600300000,1144.65,1083.13,1031.15,1029.84,908.35,941.56,33.52
Pineapple,Region XIII,Dinagat Islands,1608500000,9.7,10.52,2.64,3.27,9.15,13.97,0.31
Pineapple,Region XIII,Surigao del Norte,1606700000,26.91,24.14,13.32,10.62,23.52,47.87,2.1
Pineapple,Region XIII,Surigao del Sur,1606800000,722.5,843.48,872.52,590.61,635.57,540.43,4.83
Pineapple,Region XIII,City of Butuan,1630400000,0,0,0,0,0,0,4.94
Pineapple,BARMM,Basilan,1900700000,75.57,76.71,79.86,80.07,57.57,48.2,5.3
Pineapple,BARMM,Lanao del Sur,1903600000,798,805.5,810.3,825.68,864,1321.8,1003.58
Pineapple,BARMM,Maguindanao,1908800000,3.02,2.25,1.85,0.96,0,0,0
Pineapple,BARMM,Maguindanao del Norte,1908700000,0,0,0,0,0,0,0
Pineapple,BARMM,Maguindanao del Sur,1908800000,0,0,0,0,0,0,0
Pineapple,Region IX,Sulu,0906600000,44.98,46.19,45.29,25.5,28.93,45.74,0
Pineapple,BARMM,Tawi-tawi,1907000000,19.53,17.66,16,14.43,10.9,2.33,0.25
