Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Rambutan,CAR,Abra,1400100000,0,0,0,0.64,2.05,3,0
Rambutan,CAR,Apayao,1408100000,58.02,49.68,37.72,50.92,53.79,47.44,0
Rambutan,CAR,Benguet,1401100000,14.5,13.84,16.75,17.5,18.45,16.24,0.95
Rambutan,CAR,Ifugao,1402700000,12.1,13.27,16.19,51.39,63.71,130.97,0
Rambutan,CAR,Kalinga,1403200000,19.7,28.31,33.95,29.03,35.69,45.7,0
Rambutan,CAR,Mountain Province,1404400000,0,0.77,1.16,1.74,2,5.28,0
Rambutan,Region I,Ilocos Norte,0102800000,4.22,4.64,4.57,4.79,6.33,7.49,0
Rambutan,Region I,Ilocos Sur,0102900000,94.19,97.59,106.22,193.96,168.74,171.53,0
Rambutan,Region I,La Union,0103300000,8.8,7.76,7.31,7.69,8.51,8.49,0.16
Rambutan,Region I,Pangasinan,0105500000,0,0,0,8.6,6.08,11.65,0.54
Rambutan,Region II,Batanes,0200900000,0,0,0,0,0,0,0
Rambutan,Region II,Cagayan,0201500000,16.06,21.55,27.52,33.53,35.64,45.13,2.38
Rambutan,Region II,Isabela,0203100000,44.45,46.8,47.72,48,49.72,48.75,0.23
Rambutan,Region II,Nueva Vizcaya,0205000000,432.4,380.18,400.9,432.9,464.56,460.07,0
Rambutan,Region II,Quirino,0205700000,200.21,215.14,230.23,207.21,94.1,134.79,0
Rambutan,Region III,Aurora,0307700000,2.35,1.56,0.47,27.88,42.25,40.38,0.03
Rambutan,Region III,Bataan,0300800000,0,0.13,0.12,0.06,12.5,10.85,0
Rambutan,Region III,Bulacan,0301400000,8.72,8.03,7.46,8.5,8.56,10.12,0
Rambutan,Region III,Nueva Ecija,0304900000,37.58,55.54,57.28,83.16,70.88,93.92,0
Rambutan,Region III,Pampanga,0305400000,0,0,0,0.76,0.76,0.77,0
Rambutan,Region III,Tarlac,0306900000,2.4,2.54,2.75,2.56,2.63,2.85,0
Rambutan,Region III,Zambales,0307100000,0,0,0,0,0.41,2.19,0
Rambutan,Region IV-A,Batangas,0401000000,356,206.1,200.84,243.78,187.68,168.31,0
Rambutan,Region IV-A,Cavite,0402100000,9.5,7.75,6.93,7.9,36.97,33.19,0
Rambutan,Region IV-A,Laguna,0403400000,1846.26,2122.89,1905.94,2028.2,1893.6,2000.54,0
Rambutan,Region IV-A,Quezon,0405600000,82.3,93.26,92.33,85.39,106.82,96.79,0
Rambutan,Region IV-A,Rizal,0405800000,1.91,2.14,2.33,16.43,20.81,69.01,0
Rambutan,MIMAROPA,Marinduque,1704000000,0,0,0,7.29,5.22,8.83,0
Rambutan,MIMAROPA,Occidental Mindoro,1705100000,0.5,0.44,0,0.47,0.2,0.25,1.27
Rambutan,MIMAROPA,Oriental Mindoro,1705200000,62.34,81.48,268.89,832.27,1541.63,871.46,4.34
Rambutan,MIMAROPA,Palawan,1705300000,94.87,89.55,90.9,174.37,169.62,168.54,0.46
Rambutan,MIMAROPA,Romblon,1705900000,0,0,0,4.93,11,18.76,3.01
Rambutan,MIMAROPA,City of Puerto Princesa,1731500000,0,0,0,0,0,0,0.3
Rambutan,Region V,Albay,0500500000,14.31,11.73,10.3,13.14,86.9,66.49,0.08
Rambutan,Region V,Camarines Norte,0501600000,0,0,0,182.71,129.59,277.09,1.1
Rambutan,Region V,Camarines Sur,0501700000,1.25,0.32,0.4,0.42,7.76,82.96,0.17
Rambutan,Region V,Catanduanes,0502000000,0,0,0,0,0.02,3.2,0
Rambutan,Region V,Masbate,0504100000,0,0,0,6.27,7.13,5.63,0
Rambutan,Region V,Sorsogon,0506200000,7.34,5.89,4.92,14.64,18.39,20.34,1.25
Rambutan,Region VI,Aklan,0600400000,68.51,67.61,60.54,65.55,65.77,51.12,0.22
Rambutan,Region VI,Antique,0600600000,3.79,3.86,3.65,4.07,9.44,9.01,0.88
Rambutan,Region VI,Capiz,0601900000,33.92,32.4,36.8,38.77,47.49,46.07,0.76
Rambutan,Region VI,Guimaras,0607900000,1.61,1.85,2.31,1.82,3.96,4.27,0.13
Rambutan,Region VI,Iloilo,0603000000,12.85,14,12.88,13.24,15.95,33.48,0.54
Rambutan,NIR,Negros Occidental,1804500000,105,96.02,100.3,151.94,0,0,0
Rambutan,NIR,Negros Occidental,1804500000,0,0,0,0,157.55,133.05,1.77
Rambutan,NIR,Negros Oriental,1804600000,0,0,0,0,11.67,11.88,0
Rambutan,NIR,Siquijor,1806100000,0,0,0,0,0.74,0.54,0
Rambutan,NIR,City of Bacolod,1830200000,0,0,0,0,0,0,0
Rambutan,Region VII,Bohol,0701200000,18.55,1.66,0.6,63.39,86.38,140.24,9.25
Rambutan,Region VII,Cebu,0702200000,1.2,1,0.8,1.62,2.51,1.94,0.39
Rambutan,NIR,Negros Oriental,1804600000,19.81,11.22,5.89,8.78,0,0,0
Rambutan,NIR,Siquijor,1806100000,0.11,0.07,0.01,0.97,0,0,0
Rambutan,Region VIII,Biliran,0807800000,5.75,5.85,7.72,7.55,14.91,8.74,0
Rambutan,Region VIII,Eastern Samar,0802600000,0.38,0.43,0.44,19.2,45.32,13.97,10.44
Rambutan,Region VIII,Leyte,0803700000,4.35,4.54,4.51,50.56,82.6,82.28,1.3
Rambutan,Region VIII,Northern Samar,0804800000,0.1,0.11,0.1,0.09,47.76,35.09,0
Rambutan,Region VIII,Samar,0806000000,6.86,9.58,4.27,3.19,3.33,8.89,0.81
Rambutan,Region VIII,Southern Leyte,0806400000,2.28,2.11,1.65,3.55,12.27,19.46,2.48
Rambutan,Region IX,Sulu,0906600000,0,0,0,0,0,0,0
Rambutan,Region IX,Zamboanga del Norte,0907200000,1131.68,261.58,43.34,1696.36,2294.79,41.16,34.39
Rambutan,Region IX,Zamboanga del Sur,0907300000,94.47,100.17,107.98,132.55,118.42,16.53,0.55
Rambutan,Region IX,Zamboanga Sibugay,0908300000,158.23,135.35,121.51,130.06,150.16,13.39,2.82
Rambutan,Region IX,City of Zamboanga,0907400000,1.87,0.93,1.82,0,0,1.97,1.37
Rambutan,Region X,Bukidnon,1001300000,342.9,342.69,342.5,434.83,470.06,186.78,36.11
Rambutan,Region X,Camiguin,1001800000,2.76,2.22,2.49,16.18,10.4,11.55,0.75
