Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Sweet Potato,Region VIII,Leyte,0803700000,44069.53,42162.20,43429.41,45476.36,44143.38,44085.35,5763.00
Sweet Potato,Region VIII,Northern Samar,0804800000,28478.25,28749.00,30903.08,30449.36,30265.00,29113.44,2886.00
Sweet Potato,Region VIII,Samar,0806000000,9399.92,10054.08,11262.09,10838.92,11922.95,11008.36,3245.90
Sweet Potato,Region VIII,Southern Leyte,0806400000,13883.95,13854.55,12754.35,13238.00,12674.00,10208.38,956.22
Sweet Potato,Region IX,Sulu,0906600000,0.00,0.00,0.00,0.00,0.00,0.00,63.15
Sweet Potato,Region IX,Zamboanga del Norte,0907200000,1572.52,1410.09,1329.03,892.59,546.41,606.11,186.40
Sweet Potato,Region IX,Zamboanga del Sur,0907300000,15561.92,16832.06,19357.39,24851.33,25383.07,4566.03,687.95
Sweet Potato,Region IX,City of Zamboanga,0907400000,3372.76,3445.76,3441.45,0.00,0.00,1042.57,369.55
Sweet Potato,Region IX,Zamboanga Sibugay,0908300000,6382.29,5574.10,5589.82,5839.67,5876.62,5635.50,220.76
Sweet Potato,Region X,Bukidnon,1001300000,14747.22,16643.23,16263.07,16922.03,16999.12,16675.70,3279.26
Sweet Potato,Region X,Camiguin,1001800000,522.30,576.42,721.13,571.82,552.61,716.14,119.12
Sweet Potato,Region X,Lanao del Norte,1003500000,16581.00,16315.00,16383.00,16428.00,16406.00,16502.00,5911.67
Sweet Potato,Region X,Misamis Occidental,1004200000,2941.21,2985.45,3145.89,3026.09,2865.94,2940.58,321.06
Sweet Potato,Region X,Misamis Oriental,1004300000,4017.71,3969.26,4294.24,4544.20,3811.82,3882.89,1031.45
Sweet Potato,Region XI,Davao de Oro,1108200000,7729.80,7332.59,7291.56,7217.57,6805.67,6738.54,1042.54
Sweet Potato,Region XI,Davao del Norte,1102300000,3341.72,3244.83,3277.98,3286.16,3266.45,3250.06,873.32
Sweet Potato,Region XI,Davao del Sur,1102400000,1650.56,1705.51,1635.47,3365.93,3381.11,2563.15,426.45
