Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Upo [Bottle gourd],Region VII (Central Visayas),Bohol,0701200000,122.76,95.16,97.93,114.55,117.39,160.64,20.54
Upo [Bottle gourd],Region VII (Central Visayas),Cebu,0702200000,1584.29,1573.68,1640,1698.57,1604.38,1331.48,200
Upo [Bottle gourd],Negros Island Region (NIR),Negros Oriental,1804600000,348.15,342.21,371.21,396.84,0,0,0
Upo [Bottle gourd],Negros Island Region (NIR),Siquijor,1806100000,20.29,19.56,15.83,13.84,0,0,0
Upo [Bottle gourd],Region VIII (Eastern Visayas),Biliran,0807800000,291,275,246.58,231,166.16,175,82.59
Upo [Bottle gourd],Region VIII (Eastern Visayas),Eastern Samar,0802600000,12.73,12.05,12.2,16.54,22.02,22.11,2.5
Upo [Bottle gourd],Region VIII (Eastern Visayas),Leyte,0803700000,1874.06,1861.04,1875.48,1524.02,1524.96,1487.24,20
Upo [Bottle gourd],Region VIII (Eastern Visayas),Northern Samar,0804800000,85.1,86.43,92.65,95.75,92.4,92.61,8.31
Upo [Bottle gourd],Region VIII (Eastern Visayas),Samar,0806000000,651.77,701.35,769.63,857.74,835.11,840.79,78.99
Upo [Bottle gourd],Region VIII (Eastern Visayas),Southern Leyte,0806400000,106.84,103.8,73.52,83.91,77.82,46.29,20.78
Upo [Bottle gourd],Region IX (Zamboanga Peninsula),Sulu ,0906600000,0,0,0,0,0,0,15.88
Upo [Bottle gourd],Region IX (Zamboanga Peninsula),Zamboanga del Norte,0907200000,632.02,635.18,653.76,598.41,385.93,405.45,48.02
Upo [Bottle gourd],Region IX (Zamboanga Peninsula),Zamboanga del Sur,0907300000,298.25,312.79,321.15,2589.71,2449.8,574.68,55.9
Upo [Bottle gourd],Region IX (Zamboanga Peninsula),City of Zamboanga,0907400000,2300.74,2380.25,2414.63,0,0,1238.88,300.55
Upo [Bottle gourd],Region IX (Zamboanga Peninsula),Zamboanga Sibugay,0908300000,189.25,197.06,191.63,181.62,178.02,167.35,34.23
Upo [Bottle gourd],Region X (Northern Mindanao),Bukidnon,1001300000,235.79,225.75,222.32,226.91,214.64,213.89,9.79
Upo [Bottle gourd],Region X (Northern Mindanao),Camiguin,1001800000,31.14,33.75,43.67,34.88,36.66,30.17,3.31
Upo [Bottle gourd],Region X (Northern Mindanao),Lanao del Norte,1003500000,1519,1516.25,1522,1517.48,1516.5,1175.6,257.42
Upo [Bottle gourd],Region X (Northern Mindanao),Misamis Occidental,1004200000,548.5,559.1,589.01,592.47,567.34,582.23,154.13
Upo [Bottle gourd],Region X (Northern Mindanao),Misamis Oriental,1004300000,1318.08,1676.61,1955.93,1866.16,1733.02,1679.44,4.3
Upo [Bottle gourd],Region XI (Davao Region),Davao de Oro,1108200000,361.1,379.44,376.53,376.23,363.55,355.36,59.12
Upo [Bottle gourd],Region XI (Davao Region),Davao del Norte,1102300000,950.68,930.29,925.12,944.18,942.71,979.46,105.26
Upo [Bottle gourd],Region XI (Davao Region),Davao del Sur,1102400000,297.5,308.89,292.95,763.78,761.18,350.7,47.92
Upo [Bottle gourd],Region XI (Davao Region),City of Davao,1130700000,422.25,437.58,462.43,0,0,352.53,91.21
Upo [Bottle gourd],Region XI (Davao Region),Davao Occidental,1108600000,121.71,121.94,122.72,123.21,119.3,120.45,13.7
Upo [Bottle gourd],Region XI (Davao Region),Davao Oriental,1102500000,865.17,801.35,804.84,608.96,614.9,809.39,102.7
Upo [Bottle gourd],Region XII (SOCCSKSARGEN),Cotabato,1204700000,411.04,402.59,366.66,322.13,206.73,222.91,64.53
Upo [Bottle gourd],Region XII (SOCCSKSARGEN),Sarangani,1208000000,235,240,242.62,230.7,233,231.12,21.42
Upo [Bottle gourd],Region XII (SOCCSKSARGEN),Sultan Kudarat,1206500000,475.7,522.67,530.54,535.27,512.53,550.08,228.03
Upo [Bottle gourd],Region XII (SOCCSKSARGEN),South Cotabato,1206300000,140.95,129.25,170.73,182.35,223.32,174.55,25.73
Upo [Bottle gourd],Region XIII (Caraga),Agusan del Norte,1600200000,491,498.93,484.51,507.9,492.83,506.69,31.68
Upo [Bottle gourd],Region XIII (Caraga),City of Butuan,1630400000,0,0,0,0,0,0,16.32
Upo [Bottle gourd],Region XIII (Caraga),Agusan del Sur,1600300000,789.09,755.36,767.04,641.77,542.63,564.8,24.97
Upo [Bottle gourd],Region XIII (Caraga),Dinagat Islands,1608500000,18.95,12.19,9.24,17.8,6.83,10.78,2.96
Upo [Bottle gourd],Region XIII (Caraga),Surigao del Norte,1606700000,36.17,38.69,46.91,23.07,14.68,23.13,3.96
Upo [Bottle gourd],Region XIII (Caraga),Surigao del Sur,1606800000,108.77,110.69,122.85,67.38,52.33,5.31,0.52
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)3,Basilan,1900700000,175.67,179.87,191.7,187.16,120.04,31.92,1.61
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)4,Lanao del Sur,1903600000,151.85,151.63,151.39,123.64,15.17,34.4,14.35
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)5,Maguindanao,,299.65,303.6,305.73,306.4,223.46,181.9,10.87
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)6,Maguindanao del Norte,1908700000,0,0,0,0,0,157,4.27
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)7,Maguindanao del Sur,1908800000,0,0,0,0,0,24.9,6.6
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)8,Sulu,0906600000,220.6,223.5,223.4,225,222.2,230.01,0
Upo [Bottle gourd],Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)9,Tawi-tawi,1907000000,34.24,36.16,38.06,35.9,37.84,40.07,8.23
