Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Coconut (w/ husk),Cordillera Administrative Region (CAR),Abra,1400100000,0,0,0,0,0,200,50
Coconut (w/ husk),Cordillera Administrative Region (CAR),Apayao,1408100000,0,0,0,0,0,364,91
Coconut (w/ husk),Cordillera Administrative Region (CAR),Benguet,1401100000,0,0,0,0,0,36,9
Coconut (w/ husk),Cordillera Administrative Region (CAR),Ifugao,1402700000,0,0,0,0,0,143.36,35.84
Coconut (w/ husk),Cordillera Administrative Region (CAR),Kalinga,1403200000,0,0,0,0,0,340,85
Coconut (w/ husk),Cordillera Administrative Region (CAR),Mountain Province,1404400000,0,0,0,0,0,201.4,50.35
Coconut (w/ husk),Region I (Ilocos Region),Ilocos Norte,0102800000,0,0,0,0,0,12519.48,3167
Coconut (w/ husk),Region I (Ilocos Region),Ilocos Sur,0102900000,0,0,0,0,0,4589.54,1146.24
Coconut (w/ husk),Region I (Ilocos Region),La Union,0103300000,0,0,0,0,0,5027.04,1256.76
Coconut (w/ husk),Region I (Ilocos Region),Pangasinan,0105500000,0,0,0,0,0,29762,7293
Coconut (w/ husk),Region II (Cagayan Valley),Batanes,0200900000,0,0,0,0,0,2856,714
Coconut (w/ husk),Region II (Cagayan Valley),Cagayan,0201500000,0,0,0,0,0,27308,6827
Coconut (w/ husk),Region II (Cagayan Valley),Isabela,0203100000,0,0,0,0,0,22080,5520
Coconut (w/ husk),Region II (Cagayan Valley),Nueva Vizcaya,0205000000,0,0,0,0,0,6040,1510
Coconut (w/ husk),Region II (Cagayan Valley),Quirino,0205700000,0,0,0,0,0,3404,851
Coconut (w/ husk),Region III (Central Luzon),Aurora,0307700000,0,0,0,0,0,111278.01,28178.77
Coconut (w/ husk),Region III (Central Luzon),Bataan,0300800000,0,0,0,0,0,3436,859
Coconut (w/ husk),Region III (Central Luzon),Bulacan,0301400000,0,0,0,0,0,952,238
Coconut (w/ husk),Region III (Central Luzon),Nueva Ecija,0304900000,0,0,0,0,0,568.68,142.17
Coconut (w/ husk),Region III (Central Luzon),Pampanga,0305400000,0,0,0,0,0,165.4,40.85
Coconut (w/ husk),Region III (Central Luzon),Tarlac,0306900000,0,0,0,0,0,1120,280
Coconut (w/ husk),Region III (Central Luzon),Zambales,0307100000,0,0,0,0,0,1373.84,343.46
Coconut (w/ husk),Region IV-A (CALABARZON),Batangas,0401000000,0,0,0,0,0,137200,34300
Coconut (w/ husk),Region IV-A (CALABARZON),Cavite,0402100000,0,0,0,0,0,53065,13250
Coconut (w/ husk),Region IV-A (CALABARZON),Laguna,0403400000,0,0,0,0,0,239920,59980
Coconut (w/ husk),Region IV-A (CALABARZON),Quezon,0405600000,0,0,0,0,0,1504477.15,379477.15
Coconut (w/ husk),Region IV-A (CALABARZON),Rizal,0405800000,0,0,0,0,0,8900,2925
Coconut (w/ husk),MIMAROPA Region,Marinduque,1704000000,0,0,0,0,0,99823,24954
Coconut (w/ husk),MIMAROPA Region,Occidental Mindoro,1705100000,0,0,0,0,0,7099.72,1774.93
Coconut (w/ husk),MIMAROPA Region,Oriental Mindoro,1705200000,0,0,0,0,0,133506.72,33376.68
Coconut (w/ husk),MIMAROPA Region,Palawan,1705300000,0,0,0,0,0,433160,104070
Coconut (w/ husk),MIMAROPA Region,City of Puerto Princesa,1731500000,0,0,0,0,0,225996.8,56496.8
Coconut (w/ husk),MIMAROPA Region,Romblon,1705900000,0,0,0,0,0,0,4185
Coconut (w/ husk),Region V (Bicol Region),Albay,0500500000,0,0,0,0,0,180044.08,45011.02
Coconut (w/ husk),Region V (Bicol Region),Camarines Norte,0501600000,0,0,0,0,0,84122.24,21030.56
Coconut (w/ husk),Region V (Bicol Region),Camarines Sur,0501700000,0,0,0,0,0,470461.88,117615.47
Coconut (w/ husk),Region V (Bicol Region),Catanduanes,0502000000,0,0,0,0,0,63084,15771
Coconut (w/ husk),Region V (Bicol Region),Masbate,0504100000,0,0,0,0,0,378139.36,94594.53
Coconut (w/ husk),Region V (Bicol Region),Sorsogon,0506200000,0,0,0,0,0,388598,97150
Coconut (w/ husk),Region VI (Western Visayas),Aklan,0600400000,0,0,0,0,0,129104,32276
Coconut (w/ husk),Region VI (Western Visayas),Antique,0600600000,0,0,0,0,0,116920,29230
Coconut (w/ husk),Region VI (Western Visayas),Capiz,0601900000,0,0,0,0,0,74595.8,18700
Coconut (w/ husk),Region VI (Western Visayas),Guimaras,0607900000,0,0,0,0,0,36484,9125
Coconut (w/ husk),Region VI (Western Visayas),Iloilo,0603000000,0,0,0,0,0,58600,14650
Coconut (w/ husk),Region VI (Western Visayas),Negros Occidental,1804500000,0,0,0,0,0,0,0
Coconut (w/ husk),Region VI (Western Visayas),Negros Occidental,1804500000,0,0,0,0,0,175600,45000
Coconut (w/ husk),Negros Island Region (NIR),Negros Oriental,1804600000,0,0,0,0,0,182468.4,45617.1
Coconut (w/ husk),Negros Island Region (NIR),Siquijor,1806100000,0,0,0,0,0,21028,5257
Coconut (w/ husk),Negros Island Region (NIR),City of Bacolod,1830200000,0,0,0,0,0,0,2.04
Coconut (w/ husk),Region VII (Central Visayas),Bohol,0701200000,0,0,0,0,0,215036.9,50000
Coconut (w/ husk),Region VII (Central Visayas),Cebu,0702200000,0,0,0,0,0,120998,30248
Coconut (w/ husk),Negros Island Region (NIR),Negros Oriental,1804600000,0,0,0,0,0,0,0
Coconut (w/ husk),Negros Island Region (NIR),Siquijor,1806100000,0,0,0,0,0,0,0
Coconut (w/ husk),Region VIII (Eastern Visayas),Biliran,0807800000,0,0,0,0,0,77299.64,19324.91
Coconut (w/ husk),Region VIII (Eastern Visayas),Eastern Samar,0802600000,0,0,0,0,0,226596,56649
Coconut (w/ husk),Region VIII (Eastern Visayas),Leyte,0803700000,0,0,0,0,0,378980,94745
Coconut (w/ husk),Region VIII (Eastern Visayas),Northern Samar,0804800000,0,0,0,0,0,337020,84255
Coconut (w/ husk),Region VIII (Eastern Visayas),Samar,0806000000,0,0,0,0,0,242554.09,60806.74
Coconut (w/ husk),Region VIII (Eastern Visayas),Southern Leyte,0806400000,0,0,0,0,0,66424,16606
Coconut (w/ husk),Region IX (Zamboanga Peninsula),Sulu,0906600000,0,0,0,0,0,0,70100
Coconut (w/ husk),Region IX (Zamboanga Peninsula),Zamboanga del Norte,0907200000,0,0,0,0,0,1009755.62,253694.82
Coconut (w/ husk),Region IX (Zamboanga Peninsula),Zamboanga del Sur,0907300000,0,0,0,0,0,526775.99,125275.33
Coconut (w/ husk),Region IX (Zamboanga Peninsula),Zamboanga Sibugay,0908300000,0,0,0,0,0,244758.72,61189.68
Coconut (w/ husk),Region IX (Zamboanga Peninsula),City of Zamboanga,0907400000,0,0,0,0,0,77024.01,25674.67
Coconut (w/ husk),Region X (Northern Mindanao),Bukidnon,1001300000,0,0,0,0,0,38016,9504
Coconut (w/ husk),Region X (Northern Mindanao),Camiguin,1001800000,0,0,0,0,0,59983.04,14995.76
Coconut (w/ husk),Region X (Northern Mindanao),Lanao del Norte,1003500000,0,0,0,0,0,310266,77565
Coconut (w/ husk),Region X (Northern Mindanao),Misamis Occidental,1004200000,0,0,0,0,0,392000,98000
Coconut (w/ husk),Region X (Northern Mindanao),Misamis Oriental,1004300000,0,0,0,0,0,417600,104400
Coconut (w/ husk),Region XI (Davao Region),Davao de Oro,1108200000,0,0,0,0,0,188108,49498
Coconut (w/ husk),Region XI (Davao Region),Davao del Norte,1102300000,0,0,0,0,0,148534.59,37134.21
Coconut (w/ husk),Region XI (Davao Region),Davao del Sur,1102400000,0,0,0,0,0,170709.8,35208.09
Coconut (w/ husk),Region XI (Davao Region),Davao Occidental,1108600000,0,0,0,0,0,252089.5,63048.25
Coconut (w/ husk),Region XI (Davao Region),Davao Oriental,1102500000,0,0,0,0,0,578600,144850
Coconut (w/ husk),Region XI (Davao Region),City of Davao,1130700000,0,0,0,0,0,89644.32,29881.44
Coconut (w/ husk),Region XII (SOCCSKSARGEN),Cotabato,1204700000,0,0,0,0,0,204228,51703
Coconut (w/ husk),Region XII (SOCCSKSARGEN),Sarangani,1208000000,0,0,0,0,0,379896.67,94826.75
Coconut (w/ husk),Region XII (SOCCSKSARGEN),Sultan Kudarat,1206500000,0,0,0,0,0,122524,30631
Coconut (w/ husk),Region XII (SOCCSKSARGEN),South Cotabato,1206300000,0,0,0,0,0,129220,32310
Coconut (w/ husk),Region XIII (Caraga),Agusan del Norte,1600200000,0,0,0,0,0,138000,22770
Coconut (w/ husk),Region XIII (Caraga),Agusan del Sur,1600300000,0,0,0,0,0,40420,10105
Coconut (w/ husk),Region XIII (Caraga),Dinagat Islands,1608500000,0,0,0,0,0,18289.96,4572.49
Coconut (w/ husk),Region XIII (Caraga),Surigao del Norte,1606700000,0,0,0,0,0,240491.68,60122.92
Coconut (w/ husk),Region XIII (Caraga),Surigao del Sur,1606800000,0,0,0,0,0,324704.08,81176.52
Coconut (w/ husk),Region XIII (Caraga),City of Butuan,1630400000,0,0,0,0,0,0,11730
Coconut (w/ husk),Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)3,Basilan,1900700000,0,0,0,0,0,169900,42450
Coconut (w/ husk),Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)4,Lanao del Sur,1903600000,0,0,0,0,0,235304.88,60032.74
Coconut (w/ husk),Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)5,Maguindanao,1908800000,0,0,0,0,0,0,0
Coconut (w/ husk),Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)6,Maguindanao del Norte,1908700000,0,0,0,0,0,84538.65,21089.5
Coconut (w/ husk),Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)7,Maguindanao del Sur,1908800000,0,0,0,0,0,518786.52,129696.63
