Commodity Type,Region,Province,ADM2_PCODE,2020,2021,2022,2023,2024,2025,2026
Spinach,CAR,Abra,1400100000,0.22,0.24,0.22,0.38,0.30,1.36,0.00
Spinach,CAR,Apayao,1408100000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,CAR,Benguet,1401100000,85.00,98.10,100.64,81.60,80.75,115.15,30.69
Spinach,CAR,Ifugao,1402700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,CAR,Kalinga,1403200000,3.47,4.47,5.16,4.28,3.64,3.30,0.00
Spinach,CAR,Mountain Province,1404400000,0.09,0.08,0.09,0.08,0.06,1.67,0.00
Spinach,Region I,Ilocos Norte,0102800000,0.00,0.00,0.00,0.00,0.00,0.01,0.00
Spinach,Region I,Ilocos Sur,0102900000,0.00,0.00,0.00,2.26,0.02,0.06,0.00
Spinach,Region I,La Union,0103300000,2.35,2.40,2.54,2.58,2.29,2.27,0.57
Spinach,Region I,Pangasinan,0105500000,1.99,1.87,2.33,1.10,1.09,0.88,0.07
Spinach,Region II,Batanes,0200900000,1.30,1.29,1.39,0.98,1.27,1.12,0.72
Spinach,Region II,Cagayan,0201500000,18.49,20.07,20.95,22.99,19.71,23.26,3.05
Spinach,Region II,Isabela,0203100000,55.97,47.33,44.41,41.45,35.74,35.69,9.48
Spinach,Region II,Nueva Vizcaya,0205000000,46.69,46.30,51.44,55.22,45.80,51.17,17.33
Spinach,Region II,Quirino,0205700000,6.64,6.67,7.74,8.46,7.72,8.38,1.27
Spinach,Region III,Aurora,0307700000,0.00,0.00,0.00,0.03,1.64,0.41,0.86
Spinach,Region III,Bataan,0300800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,Region III,Bulacan,0301400000,0.00,0.00,0.00,0.00,10.06,10.97,0.43
Spinach,Region III,Nueva Ecija,0304900000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,Region III,Pampanga,0305400000,11.40,11.67,12.10,12.88,13.66,13.44,7.17
Spinach,Region III,Tarlac,0306900000,21.21,20.59,18.93,18.26,19.30,14.52,4.33
Spinach,Region III,Zambales,0307100000,0.00,0.00,0.00,4.48,10.60,10.32,1.44
Spinach,Region IV-A,Batangas,0401000000,0.00,0.00,0.00,0.00,0.19,0.00,0.00
Spinach,Region IV-A,Cavite,0402100000,0.00,0.00,0.00,39.59,42.11,43.82,2.85
Spinach,Region IV-A,Laguna,0403400000,0.00,0.00,0.00,0.00,1.99,2.00,0.00
Spinach,Region IV-A,Quezon,0405600000,0.00,0.00,0.00,0.00,0.26,0.22,0.00
Spinach,Region IV-A,Rizal,0405800000,0.00,0.00,0.00,0.00,0.22,0.33,0.00
Spinach,MIMAROPA,Marinduque,1704000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,MIMAROPA,Occidental Mindoro,1705100000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,MIMAROPA,Oriental Mindoro,1705200000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,MIMAROPA,Palawan,1705300000,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Spinach,MIMAROPA,City of Puerto Princesa,1731500000,0.00,0.00,0.00,0.00,0.00,0.00,0.10
Spinach,MIMAROPA,Romblon,1705900000,0.00,0.00,0.00,0.28,0.25,4.05,3.52
Spinach,Region V,Albay,0500500000,0.00,0.00,0.00,0.00,0.00,2.01,0.00
